n,time(seconds)
36000,0.0061186
36100,0.0061344
36200,0.00615
36300,0.0061658
36400,0.0061815
36500,0.0061976
36600,0.0062138
36700,0.0062301
36800,0.0062462
36900,0.0062622
37000,0.0062782
37100,0.0062941
37200,0.00631
37300,0.0063261
37400,0.0063421
37500,0.0063582
37600,0.0063744
37700,0.0063904
37800,0.0064065
37900,0.0064224
38000,0.0064385
38100,0.0064547
38200,0.0064705
38300,0.0064867
38400,0.0065028
38500,0.0065191
38600,0.0065353
38700,0.0065513
38800,0.0065673
38900,0.0065832
39000,0.0065991
39100,0.0066151
39200,0.0066311
39300,0.0066474
39400,0.0066631
39500,0.0066792
39600,0.0066951
39700,0.0067111
39800,0.0067269
39900,0.0067425
40000,0.0067626
40100,0.0067866
40200,0.0068041
40300,0.0068198
40400,0.0068357
40500,0.0068517
40600,0.0068677
40700,0.0068829
40800,0.0068986
40900,0.0069148
41000,0.0069309
41100,0.0069469
41200,0.0069627
41300,0.0069786
41400,0.0069947
41500,0.0070106
41600,0.0070267
41700,0.0070427
41800,0.0070587
41900,0.007075
42000,0.0070883
42100,0.0071019
42200,0.0071154
42300,0.0071287
42400,0.0071422
42500,0.0071555
42600,0.0071688
42700,0.0071826
42800,0.0071962
42900,0.0072097
43000,0.0072229
43100,0.0072362
43200,0.0072492
43300,0.0072629
43400,0.0072765
43500,0.00729
43600,0.0073036
43700,0.0073167
43800,0.0073304
43900,0.0073441
44000,0.0073573
44100,0.0073711
44200,0.0073845
44300,0.0073971
44400,0.0074106
44500,0.0074241
44600,0.0074374
44700,0.0074508
44800,0.0074641
44900,0.0074774
45000,0.0074907
45100,0.0075039
45200,0.0075171
45300,0.0075304
45400,0.0075438
45500,0.0075569
45600,0.0075703
45700,0.0075838
45800,0.0075974
45900,0.0076105
46000,0.0076235
46100,0.0076373
46200,0.0076504
46300,0.0076635
46400,0.007677
46500,0.0076909
46600,0.0077044
46700,0.0077177
46800,0.0077311
46900,0.0077445
47000,0.0077596
47100,0.0077731
47200,0.0077862
47300,0.0077996
47400,0.0078129
47500,0.0078264
47600,0.0078394
47700,0.0078528
47800,0.0078665
47900,0.0078798
48000,0.0078937
48100,0.0079073
48200,0.0079207
48300,0.0079342
48400,0.0079475
48500,0.0079612
48600,0.0079745
48700,0.0079875
48800,0.0080009
48900,0.0080141
49000,0.0080276
49100,0.0080412
49200,0.0080545
49300,0.008068
49400,0.0080812
49500,0.0080943
49600,0.0081079
49700,0.0081211
49800,0.0081346
49900,0.0081481
50000,0.0081612
50100,0.0081748
50200,0.0081881
50300,0.0082017
50400,0.0082153
50500,0.0082286
50600,0.0082423
50700,0.008256
50800,0.0082698
50900,0.0082831
51000,0.0082967
51100,0.0083101
51200,0.0083232
51300,0.0083367
51400,0.0083502
51500,0.0083637
51600,0.0083772
51700,0.0083907
51800,0.0084039
51900,0.0084174
52000,0.0084308
52100,0.0084438
52200,0.0084594
52300,0.0084744
52400,0.0084878
52500,0.0085016
52600,0.0085152
52700,0.0085286
52800,0.0085421
52900,0.0085555
53000,0.0085687
53100,0.0085818
53200,0.0085951
53300,0.0086083
53400,0.0086212
53500,0.0086343
53600,0.0086476
53700,0.0086608
53800,0.0086745
53900,0.0086876
54000,0.0087007
54100,0.0087145
54200,0.0087276
54300,0.0087414
54400,0.008755
54500,0.0087683
54600,0.0087817
54700,0.008795
54800,0.0088081
54900,0.0088212
55000,0.0088343
55100,0.0088476
55200,0.0088606
55300,0.0088737
55400,0.0088868
55500,0.0089
55600,0.008913
55700,0.008926
55800,0.0089394
55900,0.0089525
56000,0.008966
56100,0.0089799
56200,0.0089932
56300,0.0090064
56400,0.0090195
56500,0.0090324
56600,0.009046
56700,0.0090591
56800,0.0090725
56900,0.0090857
57000,0.0090988
57100,0.0091121
57200,0.0091252
57300,0.0091384
57400,0.0091511
57500,0.0091645
57600,0.0091776
57700,0.0091906
57800,0.0092037
57900,0.0092171
58000,0.0092302
58100,0.0092433
58200,0.0092562
58300,0.0092693
58400,0.0092822
58500,0.0092956
58600,0.0093087
58700,0.0093222
58800,0.0093356
58900,0.0093488
59000,0.0093628
59100,0.0093762
59200,0.0093893
59300,0.0094025
59400,0.009416
59500,0.0094294
59600,0.0094427
59700,0.0094559
59800,0.0094687
59900,0.0094819
60000,0.0094948
60100,0.0095078
60200,0.009521
60300,0.0095339
60400,0.0095471
60500,0.0095603
60600,0.0095735
60700,0.0095875
60800,0.0096009
60900,0.0096143
61000,0.0096277
61100,0.0096411
61200,0.0096545
61300,0.0096681
61400,0.0096811
61500,0.0096944
61600,0.0097075
61700,0.0097206
61800,0.009734
61900,0.0097478
62000,0.0097619
62100,0.0097754
62200,0.0097881
62300,0.0098015
62400,0.0098148
62500,0.0098282
62600,0.0098414
62700,0.0098546
62800,0.0098679
62900,0.0098812
63000,0.0098943
63100,0.0099071
63200,0.0099204
63300,0.0099334
63400,0.0099466
63500,0.0099598
63600,0.0099727
63700,0.0099859
63800,0.009999
63900,0.0100119
64000,0.0100248
64100,0.0100382
64200,0.0100517
64300,0.0100651
64400,0.0100781
64500,0.0100911
64600,0.0101044
64700,0.010118
64800,0.0101314
64900,0.010145
65000,0.0101581
65100,0.0101716
65200,0.0101848
65300,0.010198
65400,0.0102113
65500,0.0102242
65600,0.0102569
65700,0.0102715
65800,0.0102853
65900,0.0102991
66000,0.0103126
66100,0.0103265
66200,0.0103403
66300,0.0103544
66400,0.0103685
66500,0.0103823
66600,0.0103964
66700,0.0104104
66800,0.0104243
66900,0.0104381
67000,0.0104519
67100,0.0104657
67200,0.0104796
67300,0.0104935
67400,0.0105069
67500,0.0105208
67600,0.0105346
67700,0.0105484
67800,0.0105622
67900,0.0105762
68000,0.0105899
68100,0.0106037
68200,0.0106177
68300,0.0106319
68400,0.0106456
68500,0.0106596
68600,0.0106734
68700,0.0106872
68800,0.0107013
68900,0.0107146
69000,0.0107285
69100,0.0107423
69200,0.0107572
69300,0.0107742
69400,0.0107881
69500,0.0108018
69600,0.0108156
69700,0.0108296
69800,0.0108432
69900,0.0108571
70000,0.0108708
70100,0.0108847
70200,0.0108984
70300,0.0109124
70400,0.0109264
70500,0.0109405
70600,0.0109543
70700,0.0109683
70800,0.0109818
70900,0.0109958
71000,0.0110095
71100,0.011023
71200,0.0110366
71300,0.0110518
71400,0.0110677
71500,0.0110838
71600,0.0110977
71700,0.0111112
71800,0.0111247
71900,0.0111384
72000,0.0111522
72100,0.011166
72200,0.01118
72300,0.0111939
72400,0.0112076
72500,0.0112214
72600,0.0112352
72700,0.0112492
72800,0.0112627
72900,0.0112765
73000,0.0112905
73100,0.0113045
73200,0.0113186
73300,0.0113325
73400,0.0113464
73500,0.0113605
73600,0.0113742
73700,0.0113879
73800,0.0114021
73900,0.0114157
74000,0.0114295
74100,0.0114432
74200,0.0114569
74300,0.0114706
74400,0.0114844
74500,0.011498
74600,0.011512
74700,0.011526
74800,0.0115397
74900,0.0115537
75000,0.0115676
75100,0.0115816
75200,0.0115955
75300,0.0116093
75400,0.0116241
75500,0.0116383
75600,0.0116524
75700,0.0116662
75800,0.0116797
75900,0.0116938
76000,0.0117076
76100,0.0117217
76200,0.0117354
76300,0.0117495
