n,time(seconds)
100,1.39E-05
200,4.48E-05
300,7.04E-05
400,0.0001
500,0.0001363
600,0.0001766
700,0.0002232
800,0.0002774
900,0.0003348
1000,0.0004016
1100,0.0004797
1200,0.0005885
1300,0.0007034
1400,0.0008241
1500,0.0009518
1600,0.0010995
1700,0.0012565
1800,0.0014375
1900,0.0016571
2000,0.0018592
2100,0.0020816
2200,0.0023434
2300,0.0026215
2400,0.0029295
2500,0.0032275
2600,0.0035371
2700,0.0038703
2800,0.0042092
2900,0.0045773
3000,0.0049185
3100,0.005323
3200,0.0058051
3300,0.0063373
3400,0.0067921
3500,0.0072153
3600,0.0076446
3700,0.0081163
3800,0.0085984
3900,0.0091015
4000,0.0096135
4100,0.0101545
4200,0.010718
4300,0.0112512
4400,0.0118013
4500,0.0123733
4600,0.0129833
4700,0.0136429
4800,0.0142227
4900,0.0148983
5000,0.015559
5100,0.0162897
5200,0.0170301
5300,0.0177936
5400,0.0185127
5500,0.0192353
5600,0.02
5700,0.0207482
5800,0.0215326
5900,0.0223625
6000,0.0231704
6100,0.0240996
6200,0.0250755
6300,0.0259726
6400,0.026778
6500,0.0276754
6600,0.0286897
6700,0.0296957
6800,0.030665
6900,0.0316223
7000,0.0325558
7100,0.0335743
7200,0.0345383
7300,0.0354624
7400,0.0365298
7500,0.0375503
7600,0.0386142
7700,0.0397356
7800,0.0408302
7900,0.0419199
8000,0.043033
8100,0.0441362
8200,0.0452253
8300,0.0464691
8400,0.0475357
8500,0.0487981
8600,0.049922
8700,0.0512378
8800,0.0524004
8900,0.0536678
9000,0.0549729
9100,0.05632
9200,0.057693
9300,0.0591556
9400,0.0605066
9500,0.0618396
9600,0.0631778
9700,0.0646506
9800,0.0661559
9900,0.0676674
10000,0.0692109
10100,0.0708222
10200,0.0722884
10300,0.0738078
10400,0.0754342
10500,0.077003
10600,0.0786964
10700,0.0804001
10800,0.0821537
10900,0.0837822
11000,0.0856018
11100,0.087419
11200,0.0892568
11300,0.0911597
11400,0.0931103
11500,0.0951093
11600,0.0968666
11700,0.0988822
11800,0.101278
11900,0.104412
12000,0.107483
12100,0.110307
12200,0.113641
12300,0.116324
12400,0.118661
12500,0.121132
12600,0.123448
12700,0.125671
12800,0.128281
12900,0.130913
13000,0.133573
13100,0.13597
13200,0.138479
13300,0.141386
13400,0.144178
13500,0.146961
13600,0.14959
13700,0.152478
13800,0.155293
13900,0.158639
14000,0.161786
14100,0.164932
14200,0.167519
14300,0.170431
14400,0.173754
14500,0.176878
14600,0.180033
