n,time(seconds)
35600,0.00875648
35700,0.00878151
35800,0.00880165
35900,0.00882541
36000,0.00885084
36100,0.00887524
36200,0.00889985
36300,0.00891998
36400,0.00894451
36500,0.008976
36600,0.00900147
36700,0.00902198
36800,0.00904581
36900,0.00907022
37000,0.00909471
37100,0.00911911
37200,0.00913924
37300,0.0091655
37400,0.00919125
37500,0.009216
37600,0.00924895
37700,0.0092737
37800,0.00930447
37900,0.00933053
38000,0.00935512
38100,0.00937503
38200,0.00939922
38300,0.00942422
38400,0.00944906
38500,0.0094693
38600,0.00949456
38700,0.00951957
38800,0.00954467
38900,0.00956935
39000,0.00958965
39100,0.00961676
39200,0.00964201
39300,0.009667
39400,0.00969149
39500,0.00971144
39600,0.00973557
39700,0.00976011
39800,0.00978498
39900,0.00980524
40000,0.00982918
40100,0.00985374
40200,0.00988218
40300,0.00990711
40400,0.00992763
40500,0.00995817
40600,0.00998352
40700,0.0100085
40800,0.0100289
40900,0.0100554
41000,0.0100804
41100,0.010105
41200,0.01013
41300,0.0101504
41400,0.0101742
41500,0.0101993
41600,0.0102551
41700,0.0102769
41800,0.0103017
41900,0.0103269
42000,0.0103578
42100,0.0103833
42200,0.0104035
42300,0.0104274
42400,0.010452
42500,0.0104766
42600,0.0105042
42700,0.0105246
42800,0.0105504
42900,0.0105754
43000,0.0106004
43100,0.0106207
43200,0.010645
43300,0.0106698
43400,0.0106946
43500,0.0107199
43600,0.01074
43700,0.0107644
43800,0.010789
43900,0.0108139
44000,0.0108338
44100,0.0108577
44200,0.0108827
44300,0.0109072
44400,0.0109416
44500,0.0109624
44600,0.0109862
44700,0.011011
44800,0.0110359
44900,0.0110561
45000,0.0110798
45100,0.0111045
45200,0.0111297
45300,0.0111546
45400,0.0111749
45500,0.0111989
45600,0.0112511
45700,0.0112779
45800,0.0113029
45900,0.0113231
46000,0.0113471
46100,0.0113717
46200,0.0114052
46300,0.0114261
46400,0.0114511
46500,0.0114759
46600,0.0115009
46700,0.0115258
46800,0.0115459
46900,0.0115699
47000,0.0115947
47100,0.01162
47200,0.0116401
47300,0.0116639
47400,0.0116895
47500,0.0117142
47600,0.0117391
47700,0.0117594
47800,0.0117841
47900,0.0118091
48000,0.0118367
48100,0.011857
48200,0.011881
48300,0.0119056
48400,0.0119366
48500,0.0119613
48600,0.0119814
48700,0.0120054
48800,0.0120299
48900,0.0120546
49000,0.0120792
49100,0.012099
49200,0.0121228
49300,0.0121476
49400,0.0121723
49500,0.012198
49600,0.012233
49700,0.0122619
49800,0.0122873
49900,0.0123119
50000,0.0123319
50100,0.0123557
50200,0.0123814
50300,0.012406
50400,0.0124263
50500,0.0124564
50600,0.0124816
50700,0.0125065
50800,0.0125312
50900,0.0125513
51000,0.0125753
51100,0.0126006
51200,0.0126254
51300,0.0126456
51400,0.0126698
51500,0.0126969
51600,0.0127222
51700,0.0127467
51800,0.0127666
51900,0.0127907
52000,0.0128334
52100,0.0128587
52200,0.0128909
52300,0.0129116
52400,0.0129356
52500,0.01296
52600,0.0129845
52700,0.0130042
52800,0.0130282
52900,0.0130528
53000,0.0130775
53100,0.0131021
53200,0.0131222
53300,0.0131495
53400,0.0131748
53500,0.0131995
53600,0.013237
53700,0.0132629
53800,0.0132879
53900,0.0133129
54000,0.0133378
54100,0.013358
54200,0.0133822
54300,0.0134073
54400,0.013432
54500,0.0134523
54600,0.0134762
54700,0.0135065
54800,0.0135316
54900,0.0135562
55000,0.0135764
55100,0.0136029
55200,0.013628
55300,0.0136524
55400,0.013677
55500,0.013697
55600,0.0137208
55700,0.0137454
55800,0.0137713
55900,0.0137913
56000,0.0138152
56100,0.0138398
56200,0.0138709
56300,0.0138957
56400,0.0139158
56500,0.0139401
56600,0.0139647
56700,0.0139893
56800,0.0140094
56900,0.0140365
57000,0.0140617
57100,0.0140866
57200,0.0141111
57300,0.0141311
57400,0.0141563
57500,0.0141809
57600,0.014206
57700,0.0142371
57800,0.0142631
57900,0.0142882
58000,0.0143131
58100,0.014338
58200,0.0143582
58300,0.0143825
58400,0.0144071
58500,0.0144321
58600,0.0144593
58700,0.0144801
58800,0.0145047
58900,0.0145351
59000,0.0145607
59100,0.014581
59200,0.014605
59300,0.0146298
59400,0.0146543
59500,0.0146787
59600,0.0147113
59700,0.0147361
59800,0.0147587
59900,0.0147817
60000,0.0148001
60100,0.0148226
60200,0.0148518
60300,0.0148752
60400,0.0149006
60500,0.0149196
60600,0.0149415
60700,0.0149641
60800,0.014987
60900,0.0150055
61000,0.0150276
61100,0.0150501
61200,0.0150727
61300,0.0150956
61400,0.0151141
61500,0.0151364
61600,0.0151591
61700,0.0151817
61800,0.0152044
61900,0.0152449
62000,0.0152698
62100,0.015293
62200,0.0153186
62300,0.0153373
62400,0.0153595
62500,0.0153823
62600,0.0154051
62700,0.0154277
62800,0.0154462
62900,0.0154683
63000,0.0154921
63100,0.0155209
63200,0.0155402
63300,0.0155625
63400,0.0155856
63500,0.0156084
63600,0.0156314
63700,0.0156499
63800,0.0156723
63900,0.0156953
64000,0.0157205
64100,0.0157394
64200,0.0157683
