n,time(seconds)
35500,0.00911358
35600,0.00913985
35700,0.00916486
35800,0.00919066
35900,0.00921792
36000,0.00926062
36100,0.00929117
36200,0.00932881
36300,0.00935623
36400,0.00938284
36500,0.00940945
36600,0.00943564
36700,0.00946236
36800,0.00948912
36900,0.00951763
37000,0.00954441
37100,0.00957041
37200,0.00959692
37300,0.00962391
37400,0.00965012
37500,0.00967614
37600,0.00970253
37700,0.00973004
37800,0.00975634
37900,0.00978424
38000,0.0098111
38100,0.00983734
38200,0.00986394
38300,0.00988985
38400,0.00991651
38500,0.00994364
38600,0.00996994
38700,0.00999638
38800,0.0100234
38900,0.0100503
39000,0.0100793
39100,0.0101061
39200,0.0101326
39300,0.0101583
39400,0.0101848
39500,0.0102112
39600,0.0102419
39700,0.0102696
39800,0.0102965
39900,0.0103237
40000,0.0103519
40100,0.0103788
40200,0.0104054
40300,0.010432
40400,0.0104585
40500,0.0104852
40600,0.0105121
40700,0.0105385
40800,0.010565
40900,0.0105919
41000,0.0106206
41100,0.0106466
41200,0.010673
41300,0.0106997
41400,0.0107256
41500,0.0107511
41600,0.0107775
41700,0.0108043
41800,0.0108307
41900,0.010857
42000,0.0108856
42100,0.0109129
42200,0.0109388
42300,0.0109651
42400,0.0109918
42500,0.0110186
42600,0.0110453
42700,0.0110712
42800,0.0110972
42900,0.0111235
43000,0.0111499
43100,0.0111776
43200,0.0112043
43300,0.0112489
43400,0.0112815
43500,0.0113099
43600,0.0113361
43700,0.0113629
43800,0.0113889
43900,0.0114151
44000,0.0114418
44100,0.0114709
44200,0.0114983
44300,0.0115245
44400,0.0115507
44500,0.011577
44600,0.0116038
44700,0.0116303
44800,0.0116561
44900,0.0116825
45000,0.0117094
45100,0.011738
45200,0.0117642
45300,0.0117902
45400,0.011817
45500,0.0118426
45600,0.0118687
45700,0.011895
45800,0.0119214
45900,0.0119478
46000,0.0119745
46100,0.012003
46200,0.01203
46300,0.012057
46400,0.0120838
46500,0.0121104
46600,0.0121365
46700,0.012163
46800,0.01219
46900,0.0122164
47000,0.012256
47100,0.0122898
47200,0.0123283
47300,0.0123562
47400,0.0123836
47500,0.0124114
47600,0.0124386
47700,0.0124656
47800,0.0124933
47900,0.0125209
48000,0.012549
48100,0.0125761
48200,0.0126107
48300,0.0126391
48400,0.0126666
48500,0.0126937
48600,0.0127213
48700,0.0127491
48800,0.0127769
48900,0.012804
49000,0.0128324
49100,0.0128603
49200,0.0128901
49300,0.012919
49400,0.0129467
49500,0.0129739
49600,0.0130106
49700,0.013038
49800,0.0130654
49900,0.0130935
50000,0.0131212
50100,0.013148
50200,0.0131765
50300,0.0132049
50400,0.0132428
50500,0.0132816
50600,0.0133113
50700,0.013339
50800,0.0133658
50900,0.0133931
51000,0.0134215
51100,0.0134494
51200,0.0134793
51300,0.0135072
51400,0.0135341
51500,0.0135626
51600,0.0135901
51700,0.0136181
51800,0.0136458
51900,0.0136729
52000,0.0137007
52100,0.0137281
52200,0.0137551
52300,0.0137853
52400,0.0138136
52500,0.013842
52600,0.0138698
52700,0.0138966
52800,0.0139238
52900,0.0139507
53000,0.0139776
53100,0.0140065
53200,0.0140343
53300,0.0140635
53400,0.0140908
53500,0.0141181
53600,0.0141457
53700,0.0141733
53800,0.0142013
53900,0.0142383
54000,0.0142661
54100,0.0142947
54200,0.0143218
54300,0.0143519
54400,0.0143791
54500,0.0144066
54600,0.0144349
54700,0.0144626
54800,0.0144907
54900,0.0145188
55000,0.0145462
55100,0.0145733
55200,0.0146004
55300,0.0146372
55400,0.0146642
55500,0.014691
55600,0.0147177
55700,0.0147445
55800,0.0147719
55900,0.0147989
56000,0.0148251
56100,0.0148528
56200,0.0148796
56300,0.0149075
56400,0.0149374
56500,0.0149656
56600,0.0149924
56700,0.0150201
56800,0.0150468
56900,0.0150741
57000,0.0151015
57100,0.0151299
57200,0.0151589
57300,0.0151864
57400,0.0152159
57500,0.015263
57600,0.0152939
57700,0.0153215
57800,0.0153497
57900,0.0153764
58000,0.015403
58100,0.0154309
58200,0.015458
58300,0.0154861
58400,0.0155165
58500,0.0155448
58600,0.0155719
58700,0.0155999
58800,0.0156272
58900,0.015655
59000,0.0156823
59100,0.0157105
59200,0.0157382
59300,0.0157654
59400,0.0157949
59500,0.0158229
59600,0.0158505
59700,0.0158776
59800,0.0159044
59900,0.0159315
60000,0.0159594
60100,0.0159861
60200,0.016014
60300,0.0160411
60400,0.0160689
60500,0.0161
60600,0.0161284
60700,0.0161557
60800,0.0161832
60900,0.0162109
61000,0.0162507
61100,0.0162795
61200,0.0163074
61300,0.0163356
61400,0.016363
61500,0.0163932
61600,0.0164212
61700,0.0164488
61800,0.0164763
61900,0.0165036
62000,0.0165316
62100,0.0165594
62200,0.0165878
62300,0.0166148
62400,0.0166422
62500,0.0166786
62600,0.0167071
62700,0.016735
62800,0.0167621
62900,0.0167896
63000,0.0168174
63100,0.016845
63200,0.0168723
63300,0.0169001
63400,0.0169278
63500,0.0169587
63600,0.0169863
63700,0.0170136
63800,0.0170416
63900,0.0170678
64000,0.0170956
64100,0.017123
64200,0.0171499
64300,0.0171768
64400,0.0172037
64500,0.017247
64600,0.0172851
64700,0.0173145
64800,0.0173423
64900,0.0173695
65000,0.0173967
65100,0.0174238
65200,0.0174505
65300,0.0174781
65400,0.0175054
65500,0.0175323
65600,0.0177694
65700,0.0178046
65800,0.0178343
65900,0.0178629
66000,0.0178904
66100,0.0179194
66200,0.0179482
66300,0.0179771
66400,0.018006
66500,0.0180342
66600,0.0180656
66700,0.0180944
66800,0.0181229
66900,0.0181511
67000,0.0181795
67100,0.0182081
67200,0.0182476
67300,0.0182787
67400,0.018308
67500,0.0183369
67600,0.0183675
67700,0.0183959
67800,0.0184239
67900,0.0184526
68000,0.0184806
68100,0.0185097
68200,0.0185381
68300,0.018566
68400,0.0185954
68500,0.0186231
68600,0.0186523
68700,0.0186828
68800,0.0187123
68900,0.0187413
69000,0.0187693
69100,0.018798
69200,0.0188265
69300,0.0188549
69400,0.0188846
69500,0.0189129
69600,0.0189424
69700,0.0189789
69800,0.0190077
69900,0.019036
70000,0.0190705
70100,0.019098
70200,0.0191269
70300,0.0191558
70400,0.0191838
70500,0.0192118
70600,0.0192569
70700,0.0192931
70800,0.0193219
70900,0.0193505
71000,0.019379
71100,0.0194076
71200,0.0194363
71300,0.0194646
71400,0.0194931
71500,0.019522
71600,0.0195498
71700,0.0195805
71800,0.0196096
71900,0.0196377
72000,0.019666
72100,0.019694
72200,0.0197227
72300,0.0197507
72400,0.019779
72500,0.0198084
72600,0.0198372
72700,0.0198682
72800,0.0198975
72900,0.0199256
73000,0.019954
73100,0.0199823
73200,0.020011
73300,0.0200386
73400,0.0200667
73500,0.0200955
73600,0.0201235
73700,0.0201518
73800,0.0201827
73900,0.0202116
74000,0.0202659
74100,0.0202995
74200,0.0203284
74300,0.0203582
74400,0.0203882
74500,0.0204178
74600,0.0204483
74700,0.0204773
74800,0.0205091
74900,0.0205398
75000,0.0205694
75100,0.0205981
75200,0.0206273
75300,0.020657
75400,0.0206893
75500,0.0207189
75600,0.0207484
75700,0.0207776
75800,0.0208096
75900,0.0208398
76000,0.0208689
76100,0.020899
76200,0.0209282
76300,0.020958
76400,0.0209865
76500,0.0210159
76600,0.0210453
76700,0.0210752
76800,0.021107
76900,0.0211368
77000,0.0211665
77100,0.0211953
77200,0.0212247
77300,0.0212746
77400,0.0213076
77500,0.0213372
77600,0.0213673
77700,0.0213976
77800,0.0214264
77900,0.0214582
78000,0.0214877
78100,0.0215187
78200,0.0215482
78300,0.0215771
78400,0.0216066
78500,0.0216369
78600,0.0216664
78700,0.0216963
78800,0.0217265
78900,0.0217656
79000,0.0217952
79100,0.0218252
79200,0.0218552
79300,0.0218843
79400,0.0219146
79500,0.0219445
79600,0.0219734
79700,0.0220031
79800,0.0220332
79900,0.022065
80000,0.0220941
80100,0.0221245
80200,0.0221531
80300,0.0221829
80400,0.0222122
80500,0.0222638
80600,0.0222968
80700,0.0223282
80800,0.0223591
80900,0.0223929
81000,0.022424
81100,0.0224539
81200,0.0224842
81300,0.0225151
81400,0.0225465
81500,0.022577
81600,0.0226077
81700,0.0226393
81800,0.0226697
81900,0.0227004
82000,0.0227331
82100,0.0227641
82200,0.0227948
82300,0.0228258
82400,0.0228577
82500,0.0228879
82600,0.0229184
82700,0.0229496
82800,0.0229801
82900,0.023011
83000,0.0230439
83100,0.0230748
83200,0.0231048
83300,0.0231355
83400,0.023166
83500,0.0231967
83600,0.0232264
83700,0.0232772
83800,0.0233099
83900,0.0233403
84000,0.0233728
84100,0.023404
84200,0.0234351
84300,0.0234662
84400,0.0234969
84500,0.0235276
84600,0.0235577
84700,0.0235884
84800,0.0236192
84900,0.0236495
85000,0.0236825
85100,0.0237138
85200,0.0237443
85300,0.023774
85400,0.0238043
85500,0.0238352
85600,0.0238663
85700,0.023897
85800,0.0239268
85900,0.0239565
86000,0.0239872
86100,0.0240207
86200,0.0240522
86300,0.0240932
86400,0.0241262
86500,0.0241571
86600,0.0241877
86700,0.0242175
86800,0.0242563
86900,0.0242905
87000,0.0243208
87100,0.0243547
87200,0.0243852
87300,0.024416
87400,0.0244471
87500,0.0244778
87600,0.0245092
87700,0.0245395
87800,0.0245694
87900,0.0246012
88000,0.0246321
88100,0.0246654
88200,0.0246967
88300,0.0247277
88400,0.0247577
88500,0.0247889
88600,0.0248186
88700,0.0248496
88800,0.02488
88900,0.0249118
89000,0.0249428
89100,0.0249816
89200,0.0250133
89300,0.0250476
89400,0.0250802
89500,0.0251113
89600,0.0251433
89700,0.0251744
89800,0.0252056
89900,0.0252553
90000,0.0252979
90100,0.0253313
90200,0.0253657
90300,0.025397
90400,0.0254275
90500,0.0254586
90600,0.0254891
90700,0.0255193
90800,0.0255501
90900,0.0255815
91000,0.0256124
91100,0.0256433
91200,0.025675
91300,0.0257056
91400,0.0257366
91500,0.0257671
91600,0.0257968
91700,0.0258285
91800,0.0258594
91900,0.02589
92000,0.0259206
92100,0.0259512
92200,0.0259849
92300,0.0260159
92400,0.0260468
92500,0.0260785
92600,0.0261089
92700,0.0261394
92800,0.0261701
92900,0.0261998
93000,0.02625
93100,0.0262824
93200,0.0263178
93300,0.0263497
93400,0.0263808
93500,0.0264107
93600,0.0264414
93700,0.0264735
93800,0.0265044
93900,0.026535
94000,0.0265673
94100,0.0265994
94200,0.0266304
94300,0.0266702
94400,0.0267022
94500,0.0267331
94600,0.0267634
94700,0.026794
94800,0.0268254
94900,0.0268564
95000,0.0268871
95100,0.0269179
95200,0.0269492
95300,0.0269818
95400,0.027013
95500,0.0270435
