n,time(seconds)
39300,7.14174
39400,7.17898
39500,7.21624
39600,7.25169
39700,7.28454
39800,7.32242
39900,7.35946
40000,7.39972
40100,7.4391
40200,7.4763
40300,7.51596
40400,7.55342
40500,7.58779
40600,7.62543
40700,7.66194
40800,7.69419
40900,7.72914
41000,7.76644
41100,7.80486
41200,7.84033
41300,7.87873
41400,7.91595
41500,7.95356
41600,7.98905
41700,8.02877
41800,8.06552
41900,8.10367
42000,8.13984
42100,8.18208
42200,8.22319
42300,8.26631
42400,8.3023
42500,8.33917
42600,8.37766
42700,8.4187
42800,8.45592
42900,8.49332
43000,8.53347
43100,8.57202
43200,8.60885
43300,8.64394
43400,8.68307
43500,8.71984
43600,8.76354
43700,8.8069
43800,8.85077
43900,8.88893
44000,8.92995
44100,8.97281
44200,9.01497
44300,9.05805
44400,9.09908
44500,9.14106
44600,9.18954
44700,9.23591
44800,9.28225
44900,9.32431
45000,9.36737
45100,9.41118
45200,9.45645
45300,9.50086
45400,9.54749
45500,9.5939
45600,9.63849
45700,9.68221
45800,9.72614
45900,9.77065
46000,9.81772
46100,9.86141
46200,9.90577
46300,9.95069
46400,9.99039
46500,10.0288
46600,10.0721
46700,10.1138
46800,10.154
46900,10.199
47000,10.2475
47100,10.2923
47200,10.3388
47300,10.385
47400,10.4256
47500,10.473
47600,10.5186
47700,10.5678
47800,10.6174
47900,10.661
48000,10.7051
48100,10.7498
48200,10.7936
48300,10.8365
48400,10.8803
48500,10.9224
48600,10.9671
48700,11.0117
48800,11.0587
48900,11.1047
49000,11.1563
49100,11.2013
49200,11.2458
49300,11.2885
49400,11.3306
49500,11.379
49600,11.4234
49700,11.4753
49800,11.5174
49900,11.5687
50000,11.6173
50100,11.6585
50200,11.7026
50300,11.7482
50400,11.7937
50500,11.8354
50600,11.8745
50700,11.9222
50800,11.9712
50900,12.0213
51000,12.0664
51100,12.1113
51200,12.1578
51300,12.2062
51400,12.2602
51500,12.3133
51600,12.3623
51700,12.4096
51800,12.4564
51900,12.5061
52000,12.5528
52100,12.601
52200,12.6595
52300,12.7068
52400,12.7603
52500,12.8124
52600,12.8619
52700,12.9083
52800,12.957
52900,13.0081
53000,13.0615
53100,13.1189
53200,13.1739
53300,13.2225
53400,13.2723
53500,13.3261
53600,13.3735
53700,13.4283
53800,13.48
53900,13.5332
54000,13.5853
54100,13.6426
54200,13.6951
54300,13.7437
54400,13.7918
54500,13.8444
54600,13.8988
54700,13.9524
54800,14.0016
54900,14.0492
55000,14.0983
55100,14.1527
55200,14.2057
55300,14.2584
55400,14.318
55500,14.3733
55600,14.4253
55700,14.4753
55800,14.5331
55900,14.5926
56000,14.6425
56100,14.6958
56200,14.7496
56300,14.8066
56400,14.8627
56500,14.9199
56600,14.9779
56700,15.0346
56800,15.0937
56900,15.1448
57000,15.2055
57100,15.2627
57200,15.3157
57300,15.3679
57400,15.4152
57500,15.4652
57600,15.5254
57700,15.5781
57800,15.6332
57900,15.6882
58000,15.7453
58100,15.8081
58200,15.8647
58300,15.913
58400,15.9679
58500,16.0299
58600,16.0908
58700,16.153
58800,16.2037
58900,16.2556
59000,16.3135
59100,16.3683
59200,16.4275
59300,16.4864
59400,16.5443
59500,16.606
59600,16.6662
59700,16.723
